EventNumber,mBB,dRBB,dPhiVBB,dPhiLBmin,Mtop,dYWH,pTV,pTB1,pTB2,mTW,MET
266946,144.097122192,1.5181992054,3.06754469872,2.24675416946,295383.53125,2.11792707443,161030.40625,106.036468506,68.8673934937,65604.5078125,128.315979004
7954707,175.0,2.23677659035,3.09496188164,2.26122188568,236997.96875,0.498591184616,154034.75,142.611694336,92.770149231,97111.0,31.9790802002
952120,175.0,1.89186537266,3.12789869308,1.5307738781,229179.171875,1.47441375256,171964.015625,191.904937744,72.0104751587,172864.953125,43.5406150818
2680805,82.287902832,0.889935910702,3.11526274681,2.17809796333,206610.828125,0.212521761656,176862.0625,134.30847168,47.1914405823,78733.6484375,113.1641922
36937578,143.814544678,1.26102340221,3.11450648308,1.92008149624,283546.53125,0.0517210774124,220455.4375,122.615142822,90.9589538574,92275.9921875,204.770080566
1814413,80.8810806274,0.471794366837,3.11062669754,2.73182535172,926328.9375,3.41806387901,335335.625,194.511947632,122.916908264,49901.8320312,281.812927246
7567112,45.6165122986,0.64623695612,3.13296079636,2.49837851524,187754.84375,0.769595623016,166192.453125,138.970550537,28.6772022247,115897.195312,25.6888313293
3880663,96.4496459961,1.10337162018,3.13350534439,2.10867142677,466406.125,2.92260813713,153699.265625,101.742324829,73.4065246582,68898.1015625,113.548286438
6735838,56.1586875916,0.582136690617,3.01706433296,2.62845563889,249427.234375,0.268837183714,175947.640625,92.0674133301,83.7051010132,93764.171875,87.9828186035
14542574,149.872695923,2.02711963654,3.12867212296,2.09727478027,145204.515625,0.544098556042,152732.953125,140.277526855,32.2082138062,59179.7617188,86.0531616211
7052450,145.632904053,2.03146004677,3.01384067535,1.79880976677,153904.984375,2.23213219643,176939.96875,167.763015747,27.8705005646,20590.8085938,65.5667724609
4963603,175.0,3.96784377098,3.1406879425,0.292356967926,355073.6875,0.652934968472,271089.03125,293.130187988,23.8383178711,72140.078125,150.200790405
4701911,96.2534866333,1.12264049053,3.13988041878,2.09761285782,239052.578125,1.45783293247,173429.375,109.563217163,52.3428688049,92288.703125,138.504684448
979684,175.0,2.82543873787,3.05158114433,0.385573625565,167903.0625,0.525940001011,283205.21875,350.0,83.630355835,44795.7421875,253.716262817
9489908,91.7687606812,0.726996839046,3.14118504524,2.71679162979,450268.28125,1.63367569447,244373.03125,167.554382324,89.1082229614,5439.30712891,92.250579834
490904,145.661483765,1.97358000278,3.05502676964,2.70213294029,219783.0625,1.44769251347,150881.21875,68.5740890503,59.7227706909,9830.48535156,92.8372650146
209257,129.738815308,1.3959403038,3.08839583397,1.83442234993,274725.6875,1.64464712143,163758.828125,115.177085876,83.2625961304,63812.7695312,119.643341064
3998620,52.5533752441,0.525658071041,3.13881707191,2.90139269829,213815.1875,0.891659319401,270130.125,243.420837402,22.7906208038,22695.1875,13.6753034592
336726,79.727897644,0.578121840954,3.12457346916,2.59861540794,288276.125,1.31404411793,442097.6875,350.0,29.3258666992,53865.3710938,48.8713188171
219544,139.685806274,1.33804380894,3.12957787514,2.67542457581,320664.46875,0.687310516834,189922.265625,120.10144043,77.2753067017,66189.9375,64.1360015869
1872467,94.8952636719,0.705820441246,3.07041716576,2.88956069946,280431.1875,1.66736543179,297475.96875,271.495513916,39.8273506165,11958.2421875,267.253448486
842664,137.387573242,0.931490004063,3.13498210907,2.69439840317,324558.78125,0.48029795289,427221.21875,350.0,45.3562049866,49396.3554688,112.067367554
998589,175.0,2.20051574707,2.99603796005,1.23825407028,178105.28125,0.84579449892,195925.65625,224.693557739,67.4511871338,28898.6484375,95.7693405151
8315529,175.0,3.04137945175,2.98180389404,0.640422821045,179762.171875,0.649457812309,160798.765625,294.665924072,163.827011108,104867.828125,55.3842048645
1504741,70.7704696655,1.03998839855,3.09202289581,2.60701203346,186550.328125,0.505996406078,150315.484375,124.636222839,30.3196983337,3233.45263672,111.995864868
195820,101.211021423,0.616911053658,3.05614757538,2.99707245827,411859.1875,1.16574132442,299880.5,172.820007324,130.838256836,28295.7128906,185.61265564
858303,175.0,1.34882187843,3.1329331398,2.05991888046,366306.96875,2.36851119995,179980.8125,113.929664612,113.43914032,57260.0234375,121.624778748
678901,110.6664505,1.41374719143,3.12753915787,2.13260936737,158058.4375,0.545309126377,217232.34375,227.308151245,26.9335422516,57941.2617188,124.378036499
24556840,175.0,2.52367973328,3.12561702728,1.04299116135,151566.921875,0.600120306015,166963.84375,178.167098999,44.7027282715,100358.539062,82.0223999023
616106,126.552886963,1.48596978188,2.95448732376,2.87047433853,247009.5,0.691744863987,151141.9375,70.0537948608,62.5790710449,19489.3691406,22.0975284576
505906,100.003723145,0.810347020626,3.14128661156,2.63931035995,286347.5625,0.155839860439,251853.984375,162.179244995,76.2777709961,63229.0117188,144.854263306
537278,175.0,1.92540025711,3.03617668152,2.1133286953,296543.3125,1.63197076321,189382.640625,144.700210571,100.084991455,71634.1015625,36.0666656494
46767496,175.0,2.82320451736,3.07375431061,0.668408751488,161960.5,0.235015422106,450000.0,350.0,150.114746094,69080.78125,304.061126709
373097,175.0,3.16307210922,3.09213328362,0.193138122559,175136.296875,0.327656686306,208932.9375,350.0,162.360992432,42041.8515625,90.3720932007
32088544,175.0,2.58021140099,3.11873602867,1.16865944862,161107.765625,0.534552276134,282431.71875,300.23828125,31.3995800018,35910.7695312,42.9173583984
8065156,37.9580039978,0.614070415497,3.03696322441,2.97800278664,153600.65625,0.0676609873772,154969.5625,122.934135437,21.8498592377,17632.0566406,16.0438480377
3164690,144.804199219,2.54331803322,3.1268453598,0.843714237213,102808.546875,0.0693968310952,195752.796875,186.917709351,26.2870426178,25417.5429688,101.137084961
1598886,163.380004883,3.23511147499,3.13502192497,0.411683797836,189833.1875,1.14819741249,174898.3125,201.247161865,22.5234985352,73219.53125,113.066009521
1492878,175.0,2.7414958477,3.12921738625,0.765252828598,237292.765625,0.211471825838,151696.078125,350.0,180.0,94187.6796875,47.0434646606
3986551,175.0,2.78941559792,3.08163094521,1.08353495598,208447.296875,0.084533393383,237073.140625,249.018234253,55.7048835754,83757.0234375,64.220489502
300514,125.227409363,1.46053552628,3.12228608131,3.05750632286,186773.3125,0.189549580216,204757.703125,180.450012207,25.9691181183,9010.03027344,89.471496582
4495429,56.4903831482,0.735461235046,3.09770441055,2.34939265251,181851.265625,0.200509533286,154092.3125,133.864654541,29.4807186127,66676.140625,48.4776992798
4415367,139.000411987,1.52616715431,3.08210158348,1.81588816643,273330.59375,1.27831673622,346379.5625,311.326293945,21.4075546265,70919.421875,300.843536377
4794885,175.0,2.69777607918,3.12899136543,0.627482891083,141240.234375,0.226648524404,183606.515625,227.09034729,49.4164047241,27539.5703125,139.325302124
461876,114.924690247,0.769300699234,3.1398100853,2.75080943108,445525.125,0.996470272541,261051.90625,157.79876709,130.502975464,23699.9453125,207.462905884
376521,163.117462158,1.83416152,3.08717465401,1.48699748516,170638.03125,1.431168437,151921.796875,154.029190063,38.036190033,24567.8828125,89.4915161133
1902615,175.0,2.14298176765,3.13262748718,2.14214897156,189016.75,0.0105067426339,167985.875,166.560134888,28.8714675903,38995.5664062,20.1890583038
888200,129.511978149,1.41264772415,3.12099480629,2.00789141655,211051.984375,0.559342503548,156018.640625,126.896308899,71.6203613281,102981.5,40.7412757874
3111087,139.107467651,1.83226358891,3.04156494141,2.38059878349,169975.828125,0.372923225164,156062.703125,141.823425293,39.7329139709,66639.890625,75.7461395264
35887480,175.0,2.56781005859,3.13827061653,0.592722713947,173753.203125,0.0869100540876,353780.40625,350.0,85.4851074219,68798.4453125,187.371139526
4362757,67.9959945679,0.905769050121,3.12233662605,2.6552541256,215749.84375,1.3093380928,221555.28125,201.095092773,21.3289642334,36062.3554688,152.088058472
30167258,162.518371582,2.20145320892,3.12007808685,2.07280874252,150707.109375,0.686128795147,168247.078125,152.189727783,25.921710968,10693.4296875,81.3561096191
6874509,175.0,3.52141475677,3.13783097267,2.36783576012,149891.53125,2.20718431473,153607.796875,137.395965576,25.4659366608,26566.078125,28.1531124115
48702139,175.0,2.7850189209,3.12083768845,0.82399135828,138975.515625,0.193670496345,225104.234375,150.058380127,57.9074249268,14264.2060547,129.557174683
4499451,64.4596176147,0.886950552464,3.12600970268,2.39102911949,167782.8125,0.990147590637,180399.046875,160.985900879,25.6250133514,35015.84375,108.139778137
99698,175.0,1.32581365108,3.11099505424,1.99412536621,338898.375,2.2957098484,291878.0,253.445053101,71.0127258301,68890.359375,220.965011597
3931030,121.331848145,1.64206779003,3.0790476799,2.54212164879,188756.28125,0.215265288949,157901.796875,150.718490601,25.6368942261,73157.8359375,19.2950611115
7047514,71.6416244507,0.789440393448,3.11430096626,3.08330321312,193285.4375,0.668694376945,248304.1875,208.62260437,26.8803195953,3514.07348633,193.439712524
49644,175.0,2.40082097054,3.09965729713,2.45780515671,351467.5,0.273948013783,231356.859375,174.455673218,55.6981277466,60335.2929688,64.3745956421
895645,74.7644119263,1.02064502239,3.12038874626,2.08926892281,163636.421875,0.297288477421,186663.78125,165.549301147,27.6580295563,36085.796875,67.8328857422
421127,147.973266602,1.56384754181,3.03646683693,1.84687697887,206186.03125,0.381613641977,171720.09375,145.753692627,66.3393859863,19340.3730469,99.7596817017
1611398,91.5218582153,1.51669371128,3.04610061646,1.72338700294,208273.9375,2.18423724174,153868.078125,151.04057312,24.4597740173,57219.4726562,6.58754301071
1149162,175.0,2.48354530334,3.08451104164,1.87095785141,294025.0,1.25873458385,173025.59375,123.375434875,62.0402488708,89119.0546875,150.262313843
3924807,171.147628784,2.32918787003,3.07566142082,1.96874332428,153582.34375,0.97461438179,157923.6875,144.479629517,34.1808738708,143350.421875,104.074630737
808874,117.497703552,1.13913178444,3.10566949844,2.9478161335,267892.75,0.204004704952,261599.125,163.873580933,51.000038147,60464.7109375,108.957382202
525000,175.0,2.44411993027,3.10658740997,0.712497591972,117196.054688,1.45748436451,314577.15625,329.849395752,24.3330001831,2733.92236328,219.133804321
9505136,52.8925476074,0.549681603909,3.03116607666,2.88371801376,232308.578125,1.25955581665,222779.53125,157.567749023,42.0082168579,23102.2558594,149.562423706
4399193,175.0,2.48810005188,3.08740377426,1.29093432426,128139.320312,0.456936657429,157112.5,178.209396362,36.9299888611,18685.8027344,94.0741577148
274894,93.1763381958,1.30971455574,3.11897039413,2.03946518898,173493.25,0.452507168055,153003.609375,134.731826782,37.5653038025,23585.4277344,32.5116500854
30226163,111.006134033,1.62237370014,3.11848330498,2.70849871635,153625.203125,1.00440680981,197576.953125,172.687728882,20.5771217346,124420.015625,49.9244651794
4182541,46.2710266113,0.673011779785,3.14015173912,2.57845592499,187232.515625,2.01383590698,184431.15625,155.481933594,22.364616394,64256.2695312,130.434967041
953206,127.497657776,1.04379832745,3.10541391373,3.02473306656,310488.875,1.12070739269,242427.1875,154.106216431,84.3607254028,51084.3125,55.9785270691
15158184,175.0,2.10157155991,3.09059381485,1.68476557732,158233.46875,1.00686430931,171364.765625,176.286010742,39.5070075989,10136.875,32.2433662415
13148861,175.0,4.05898237228,3.11640691757,0.0530724525452,94239.5,0.512757241726,156086.125,151.917297363,26.4889450073,26753.0078125,111.006912231
487516,41.9904708862,0.439762979746,3.11679124832,2.70120787621,205948.8125,0.619856536388,152333.15625,100.563659668,52.7859153748,21655.4921875,69.2663803101
8963420,175.0,2.37522435188,3.09458327293,1.18386805058,130386.007812,0.259001046419,202357.484375,210.497680664,30.6220912933,28515.8046875,101.984344482
504894,140.125350952,1.43184804916,3.1076977253,1.61057376862,234100.578125,0.64495319128,167014.875,126.275779724,80.539276123,81798.1484375,125.275932312
6226462,90.2548141479,1.15676617622,3.13167524338,2.98991799355,199832.375,0.281652390957,185618.21875,116.580818176,39.6246337891,25830.578125,75.2162780762
1246371,175.0,2.8371155262,3.13563013077,1.43945074081,435438.75,2.57212877274,191541.25,191.45425415,32.8213806152,27581.6230469,137.336547852
5554450,175.0,2.4995367527,3.04434514046,0.842186450958,160348.5625,0.159328684211,172772.171875,242.718002319,96.570854187,46473.3945312,41.028213501
5244106,79.5143814087,0.697917044163,3.13466763496,1.85538172722,251261.65625,0.818958520889,227640.21875,182.245635986,45.3922309875,106374.132812,219.367630005
4373042,125.129737854,1.98552143574,3.03900361061,1.65160167217,153793.5625,0.181417807937,160287.15625,156.509078979,25.8966770172,4061.59204102,105.875663757
358240,99.7311019897,0.507844924927,3.13014674187,2.75308084488,492679.9375,0.10629362613,350666.15625,178.838897705,180.0,106693.96875,67.2726669312
36125,114.873092651,1.03744626045,3.03269934654,2.73973989487,310506.4375,0.268032819033,193898.046875,112.672866821,95.9633560181,81941.8515625,78.0738296509
771520,133.074264526,1.71262347698,3.13866496086,2.33584117889,179188.484375,0.0746294334531,151776.796875,129.908004761,46.4108009338,63918.3085938,72.4722442627
4735332,87.1066436768,1.1094738245,3.1190340519,2.04222631454,187253.125,0.00215356261469,158506.453125,131.394165039,45.4754524231,53237.3398438,75.6968078613
1160798,138.851226807,0.694002211094,3.1355805397,2.79338908195,423673.3125,0.141240179539,379272.21875,268.265625,114.96282196,45508.4101562,262.898162842
581435,175.0,2.56500244141,3.06836915016,0.205817222595,150140.84375,0.55457675457,153932.8125,202.750228882,78.2915649414,67056.7734375,134.675949097
3233711,83.9759902954,1.16700470448,3.03017878532,1.75001275539,171826.234375,0.914153695107,151333.734375,115.918914795,39.277961731,69725.96875,73.9991912842
5938727,144.607162476,2.94983029366,2.99544882774,0.165008112788,116330.28125,1.14907860756,165653.671875,198.572982788,22.8743019104,109862.21875,90.923500061
9705704,175.0,3.40470647812,3.0753557682,2.10995745659,421625.25,2.24377083778,217336.734375,188.015365601,30.9370250702,15668.5625,163.697662354
2306367,58.7660942078,0.489387363195,3.0785946846,2.82424378395,259068.53125,0.130326703191,267323.34375,214.328735352,54.5996551514,156185.46875,43.0649642944
542397,175.0,3.54706597328,3.13313555717,0.362905979156,124875.570312,0.721862971783,214758.859375,243.08795166,26.7922096252,51937.2578125,192.826797485
1652241,175.0,2.52164673805,3.10651469231,0.936658859253,153090.9375,0.45793992281,306985.3125,350.0,69.4267730713,23183.3945312,254.703384399
23633782,174.966384888,3.11992955208,2.99900770187,0.223815321922,150655.90625,2.7381978035,199967.75,205.505432129,29.6730289459,2703.625,112.44329834
2320591,175.0,2.73060083389,2.8814406395,0.436830401421,120674.414062,0.109246328473,195320.25,350.0,64.0671615601,36075.984375,37.1862754822
1320561,147.555419922,1.04479110241,3.10187244415,2.34904313087,326580.78125,1.07429230213,246874.234375,200.892791748,101.772331238,20002.65625,202.488098145
2726802,175.0,2.65187215805,3.14034414291,2.39874744415,252638.3125,2.21143579483,280326.9375,232.515029907,49.4751091003,60836.3632812,256.492675781
3658588,175.0,2.15704464912,3.06114983559,1.84802007675,164110.34375,0.959303557873,198320.5,186.477340698,31.176202774,6280.61523438,134.488677979
2021902,175.0,1.51714348793,3.14046907425,2.50252962112,395754.8125,0.397566735744,347360.3125,278.93182373,64.2869491577,64906.3632812,319.618225098
33568719,142.76234436,1.56332981586,3.13902235031,2.6655960083,218860.0,0.691552817822,155574.953125,109.274345398,45.9519996643,38778.0078125,118.751930237
982382,175.0,2.80914998055,2.99435806274,0.644246101379,150086.15625,0.460444778204,150176.90625,239.573410034,112.259887695,50987.8046875,37.7148628235
796118,140.1381073,1.58848893642,3.11717534065,1.65718173981,175473.484375,0.792561888695,226758.4375,222.996643066,35.5506057739,72980.2421875,86.8953018188
6420244,68.0076370239,0.955896317959,3.09128284454,2.3162176609,158779.875,0.335892826319,192413.578125,172.393814087,23.980173111,17995.8730469,42.1487884521
2729347,175.0,3.23366379738,3.1334297657,1.73716187477,358338.65625,0.656060039997,175831.734375,171.266738892,97.637298584,73973.9375,73.1815338135
861429,175.0,2.95345020294,3.10024642944,0.328042984009,103761.320312,0.35258987546,177951.234375,232.566818237,79.4259872437,3092.06274414,110.550086975
1225089,175.0,2.80384922028,3.14148807526,2.44265556335,291256.3125,0.46750792861,152165.9375,110.881271362,43.9614219666,50896.1484375,120.956329346
46762259,163.675491333,1.89199233055,3.07051181793,1.81288230419,150699.171875,0.911563396454,165285.578125,191.560958862,40.277217865,47251.9570312,96.7611083984
28131744,175.0,2.09078860283,3.04737401009,1.41595995426,170184.328125,0.609575808048,168344.984375,177.589355469,52.3891448975,43551.1445312,86.0280914307
